,train_loss,valid_loss,train_acc,valid_acc,train_auc,valid_auc
216,0.15770803634152075,0.3912898721237191,0.9417803452115813,0.8639115007305365,0.9985141879008969,0.9960002071184937
217,0.15583379136389747,0.4098466496713528,0.9432593262806236,0.8558060251861128,0.9985284843767739,0.9960572207310344
218,0.1574456975242885,0.39568694720774783,0.9426068346325167,0.8648507618451263,0.9985043215857381,0.9958617371466881
219,0.15657204391838353,0.40416696481029735,0.9435899220489977,0.8593891324010297,0.9985067934860364,0.9959350726947401
220,0.15650259621736037,0.4291010511399092,0.9423197383073497,0.8531273916370974,0.9985361441841285,0.9958733838636319
221,0.156201527855765,0.39911282309287793,0.9427373329621381,0.8615459542197176,0.998522751059263,0.9959696252393857
222,0.15620709758729545,0.40460717917170547,0.9431810272828508,0.8639810756279135,0.9985249451659409,0.996090742592985
223,0.1555664739539871,0.40987813580818466,0.9427199331848553,0.8567452863007027,0.9985271974306862,0.9959007702726344
224,0.1571838630133763,0.38982251970929505,0.9431984270601337,0.8679120573297154,0.9985016536756899,0.9960360967835612
225,0.15738156767139586,0.42440846123709386,0.9422936386414253,0.8538579280595561,0.9985240012744298,0.9957497693241031
226,0.1533988645982092,0.40532214492592783,0.9434159242761693,0.8654769359215195,0.9985932033057784,0.9958063831312153
227,0.15435860675957422,0.4225644901910989,0.9427808324053452,0.8565017741598832,0.9985607610865165,0.9959514720593134
228,0.152925794298157,0.3994418808177607,0.9435638223830735,0.8639115007305365,0.9985997583651494,0.996006330620497
229,0.1519179342639342,0.40933890280962837,0.9445643095768375,0.8638071383844709,0.9986315054768006,0.9957926669137365
230,0.15400536480043892,0.4067797900919893,0.9428678312917594,0.8651290614346344,0.9985511010729875,0.9958461125507558
231,0.15235909476202217,0.41738907005782194,0.944433811247216,0.8571627356849648,0.9985890279948209,0.9957564120623686
232,0.1536699721339224,0.4107609908629243,0.943572522271715,0.8567104988520142,0.9985517818663122,0.9958498894976646
233,0.1524256603598558,0.40266445853386706,0.9439118179287305,0.8609893550407013,0.9985782995431097,0.9957963753076193
234,0.15118589865020987,0.4023229070158776,0.9451211024498887,0.862867877269881,0.9986276276607614,0.9959754250813383
235,0.15419189609610148,0.39042246362012667,0.9438944181514477,0.8676337577402073,0.9985433310722253,0.995886363887571
236,0.15386434586895487,0.41668369754697504,0.9435638223830735,0.8570583733388993,0.9985671991929801,0.9957922733601492
237,0.1483015664468886,0.40437571815841655,0.9461128897550112,0.8670423711125026,0.9986605446372127,0.9958480309610394
238,0.15315927469478377,0.4141722966017941,0.9443555122494433,0.8584150838377513,0.9985674336854682,0.9959768288964661
239,0.14940838460533945,0.4075665557449368,0.9453994988864143,0.8617546789118486,0.9986297785513173,0.9958788229445702
240,0.15182976337317727,0.42236617702736073,0.9444164114699332,0.8584150838377513,0.9985870103837885,0.9958210296192954
241,0.153451414855732,0.4258712249131549,0.9443468123608018,0.8532665414318514,0.9985712125628761,0.995928534279736
242,0.15174546772110742,0.4082530964038375,0.9445991091314031,0.8628330898211926,0.9985855888970185,0.9959013705611096
243,0.1503333277117221,0.4049800762992393,0.9452864003340757,0.8637027760384054,0.9986058527846746,0.9959509200397162
244,0.15227777992485958,0.3892091942029619,0.9445643095768375,0.8670771585611912,0.9985988223480899,0.9959213359579839
245,0.15003325384847627,0.40282093015343806,0.9451733017817372,0.8627635149238155,0.9986517640469033,0.996040057893104
246,0.14962285298619754,0.4088634234525245,0.945599596325167,0.8618938287066027,0.9986110091925916,0.995881024483052
247,0.1490756812639714,0.40969964659353475,0.9453038001113586,0.8636332011410283,0.9986691288718623,0.9958450146771967
248,0.1479200225731679,0.41170058226166606,0.9461998886414253,0.8583455089403743,0.9986418774337207,0.9959477866598057
249,0.15120555832085153,0.40241615517619383,0.9449384047884187,0.8633549015515202,0.9985878306280577,0.9958490686521629
